SAG_input_Fig9_logUniform/tasksets_0.8/task_set_1.csv,  1,  1130,  40353,  88311,  302873,  1165,  1.960808,  14.179688,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_10.csv,  1,  1310,  32811,  69244,  226447,  1264,  1.806655,  14.179688,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_100.csv,  1,  2270,  69354,  151181,  511430,  1567,  9.194942,  17.070312,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_101.csv,  1,  4730,  40879,  77141,  217539,  784,  8.264521,  15.722656,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_102.csv,  1,  1430,  93239,  211327,  833482,  3216,  8.289243,  24.125000,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_103.csv,  1,  4370,  121147,  259098,  938925,  2901,  22.267817,  36.296875,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_104.csv,  1,  1810,  70463,  174160,  681187,  3109,  6.155156,  26.468750,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_105.csv,  0,  3810,  11853,  28448,  98760,  745,  2.650724,  14.429688,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_106.csv,  1,  3820,  46024,  98512,  356027,  1967,  7.105627,  24.753906,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_107.csv,  1,  4490,  55813,  113111,  341813,  1205,  10.807295,  18.867188,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_108.csv,  1,  1240,  62644,  146290,  555092,  2440,  3.287229,  19.000000,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_109.csv,  1,  4110,  91211,  199425,  738906,  1906,  18.216137,  26.089844,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_11.csv,  1,  1010,  72054,  177493,  685088,  2875,  4.812850,  21.097656,  0,  4
SAG_input_Fig9_logUniform/tasksets_0.8/task_set_110.csv,  1,  1150,  27234,  55283,  169653,  493,  0.948611,  14.429688,  0,  4
