SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_1.csv,  0,  1690,  20623,  50095,  190285,  1999,  4.054168,  17.820312,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_10.csv,  1,  1090,  58669,  126590,  471419,  2171,  4.081145,  16.000000,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_100.csv,  1,  1790,  91294,  218051,  866805,  3831,  12.620791,  29.574219,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_101.csv,  1,  430,  44301,  106093,  424347,  2188,  2.756362,  14.328125,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_102.csv,  1,  1110,  49793,  111181,  418558,  1266,  3.638024,  14.355469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_103.csv,  0,  2270,  7933,  18745,  56995,  966,  1.735261,  14.359375,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_104.csv,  1,  430,  70066,  164866,  675721,  3342,  3.193675,  19.000000,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_105.csv,  1,  1590,  27034,  54650,  163920,  704,  1.931490,  14.453125,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_106.csv,  0,  2230,  55114,  148184,  635215,  3500,  10.085596,  31.683594,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_107.csv,  1,  590,  29073,  66928,  248798,  1263,  1.418697,  14.480469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_108.csv,  1,  2930,  28825,  51590,  144751,  354,  2.642586,  14.605469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_109.csv,  1,  790,  37205,  91473,  326931,  1317,  3.846714,  14.453125,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_11.csv,  1,  1160,  63354,  139032,  515543,  1605,  6.125536,  14.484375,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_110.csv,  1,  2130,  68292,  150131,  531534,  1714,  9.594146,  17.976562,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_111.csv,  0,  1130,  6210,  13368,  42841,  279,  0.406885,  14.605469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_112.csv,  1,  950,  53430,  128703,  509998,  2284,  4.781226,  17.250000,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_113.csv,  1,  1360,  75140,  169305,  633023,  2688,  6.853759,  20.593750,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_114.csv,  1,  790,  32116,  74750,  272550,  1314,  1.800589,  14.484375,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_115.csv,  1,  1190,  48685,  103633,  382149,  1633,  4.287232,  14.605469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_116.csv,  0,  1420,  17830,  44031,  172185,  1511,  2.446859,  14.480469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_117.csv,  1,  790,  32670,  71786,  257216,  1273,  1.924007,  14.484375,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_118.csv,  1,  530,  55241,  137164,  568140,  2776,  4.133647,  17.625000,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_119.csv,  1,  410,  18698,  43578,  155427,  720,  0.787497,  14.484375,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_12.csv,  1,  1310,  68581,  172792,  685525,  3185,  9.449764,  23.625000,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_120.csv,  0,  1480,  5698,  12725,  41230,  549,  0.514211,  14.480469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_121.csv,  1,  1040,  98997,  238386,  949542,  3539,  8.011784,  24.316406,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_122.csv,  0,  1310,  15143,  35196,  134178,  972,  1.347190,  14.480469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_123.csv,  0,  1670,  4399,  9383,  30038,  678,  0.381637,  14.484375,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_124.csv,  1,  590,  11401,  24153,  77578,  543,  0.644917,  14.484375,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_125.csv,  0,  1970,  17596,  40229,  152944,  1118,  2.111227,  14.605469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_126.csv,  1,  760,  34937,  79066,  287736,  1355,  2.878470,  14.484375,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_127.csv,  1,  940,  19371,  41857,  150694,  974,  1.256702,  14.480469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_128.csv,  0,  1420,  5982,  12686,  40739,  1275,  0.568511,  14.605469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_129.csv,  1,  710,  50663,  121989,  480936,  2427,  3.475463,  16.472656,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_13.csv,  0,  1310,  32449,  81663,  340358,  2194,  3.686995,  17.625000,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_130.csv,  1,  640,  92648,  226266,  884478,  2577,  6.038017,  17.250000,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_131.csv,  0,  1730,  35958,  87989,  369254,  2734,  6.542735,  21.875000,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_132.csv,  1,  540,  28859,  66086,  242096,  1456,  1.381316,  14.480469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_133.csv,  1,  1570,  110959,  254463,  983425,  2644,  12.304725,  21.105469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_134.csv,  1,  1810,  70686,  146122,  529115,  1884,  8.929081,  16.953125,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_135.csv,  0,  780,  22964,  57961,  230520,  1523,  1.631039,  14.453125,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_136.csv,  1,  380,  41894,  98272,  378898,  1406,  2.684851,  14.605469,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_137.csv,  1,  1490,  61528,  140144,  516026,  2343,  7.127823,  19.371094,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_138.csv,  1,  730,  43102,  99720,  387085,  1818,  2.699355,  14.453125,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_139.csv,  1,  1250,  66255,  146812,  524917,  1734,  6.066856,  14.875000,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_14.csv,  1,  670,  68228,  165011,  686204,  3563,  4.772336,  21.125000,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_140.csv,  1,  550,  23926,  51296,  178164,  1033,  1.386406,  14.453125,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_141.csv,  0,  2170,  7079,  16196,  54926,  1192,  0.949105,  14.453125,  0,  4
SAG_input_SobhaniFig9_200sets_BCET_half/tasksets_0.8/task_set_142.csv,  1,  2970,  44409,  88464,  291339,  1192,  7.650130,  15.566406,  0,  4
