SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_1.csv,  1,  1130,  6695,  25096,  41772,  59,  0.695574,  14.351562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_10.csv,  0,  1310,  1774,  5301,  11900,  150,  0.255190,  14.351562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_100.csv,  0,  2270,  744,  2576,  4842,  39,  0.166067,  14.351562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_101.csv,  1,  4730,  11080,  24092,  33609,  28,  1.801696,  14.351562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_102.csv,  1,  1430,  15811,  47927,  124855,  526,  1.767350,  14.351562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_103.csv,  1,  4370,  52861,  144231,  382661,  1089,  14.975767,  18.042969,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_104.csv,  1,  1810,  17794,  52374,  154937,  1075,  3.125898,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_105.csv,  1,  3810,  16524,  47595,  83422,  106,  2.904745,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_106.csv,  1,  3820,  11706,  53608,  103363,  325,  4.936532,  16.578125,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_107.csv,  1,  4490,  7115,  12693,  19059,  63,  1.163413,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_108.csv,  1,  1240,  14439,  64356,  138219,  445,  2.208183,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_109.csv,  1,  4110,  13078,  47006,  81122,  104,  2.607334,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_11.csv,  1,  1010,  13450,  40830,  111960,  541,  1.193071,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_110.csv,  1,  1150,  4003,  12110,  19553,  60,  0.208180,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_111.csv,  1,  1180,  5576,  24529,  38153,  71,  0.583228,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_112.csv,  0,  4380,  1962,  5323,  13548,  177,  0.431836,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_113.csv,  0,  1390,  2321,  5370,  16093,  448,  0.170099,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_114.csv,  0,  2150,  3281,  20473,  46500,  214,  0.987117,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_115.csv,  0,  1900,  1594,  5806,  11025,  108,  0.182339,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_116.csv,  1,  3470,  19766,  46631,  106657,  260,  2.780458,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_117.csv,  1,  1070,  30329,  76691,  221238,  528,  2.742225,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_118.csv,  1,  1090,  3502,  8668,  13608,  25,  0.137301,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_119.csv,  1,  3680,  20997,  56031,  122969,  313,  4.374937,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_12.csv,  1,  4940,  12806,  53896,  91644,  258,  4.617572,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_120.csv,  1,  3470,  9216,  27347,  36213,  55,  0.899371,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_121.csv,  0,  1930,  1115,  7336,  12441,  65,  0.423772,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_122.csv,  0,  4490,  601,  1400,  2870,  61,  0.243251,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_123.csv,  1,  2560,  6480,  15305,  21576,  31,  0.739691,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_124.csv,  1,  4030,  32883,  138607,  308239,  601,  13.207517,  26.308594,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_125.csv,  0,  3550,  315,  1121,  1562,  27,  0.077273,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_126.csv,  1,  1630,  9109,  26971,  55263,  186,  1.136285,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_127.csv,  1,  4910,  29759,  82462,  185199,  520,  7.724126,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_128.csv,  1,  1450,  10354,  28188,  69294,  332,  0.778873,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_129.csv,  1,  1670,  13671,  39463,  80883,  207,  1.280159,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_13.csv,  1,  2210,  5722,  16452,  25775,  49,  0.485153,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_130.csv,  1,  1310,  18913,  50732,  163819,  1005,  2.369449,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_131.csv,  1,  1970,  18533,  53946,  146274,  771,  2.737288,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_132.csv,  1,  1990,  49555,  181037,  499696,  748,  9.792512,  15.660156,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_133.csv,  0,  1930,  1594,  6312,  11176,  59,  0.287130,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_134.csv,  1,  2650,  12166,  29777,  56513,  248,  1.985724,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_135.csv,  1,  1590,  9710,  32242,  59645,  81,  0.835916,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_136.csv,  1,  4570,  10172,  20790,  27439,  25,  0.831487,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_137.csv,  0,  2690,  1463,  6138,  12367,  66,  0.297439,  14.476562,  0,  4
SAG_input_Fig9_logUniform_BCET=WCET/tasksets_0.8/task_set_138.csv,  0,  1060,  53242,  149506,  569479,  2382,  5.529587,  18.625000,  0,  4
