167.24	4.4869	167.24	1	1
167.24	4.9047	167.24	2	1
167.24	16.784	167.24	3	1
167.24	2.3858	167.24	4	1
167.24	10.313	167.24	5	1
167.24	2.059	167.24	6	1
167.24	1.7109	167.24	7	1
167.24	7.0807	167.24	8	1
167.24	10.984	167.24	9	1
167.24	1.0288	167.24	10	1
286.63	19.048	286.63	11	2
286.63	4.1961	286.63	12	2
286.63	13.983	286.63	13	2
286.63	5.7386	286.63	14	2
286.63	20.26	286.63	15	2
286.63	5.653	286.63	16	2
286.63	5.8094	286.63	17	2
286.63	15.908	286.63	18	2
286.63	4.9014	286.63	19	2
286.63	37.423	286.63	20	2
558	59.996	558	21	3
558	7.2437	558	22	3
558	33.92	558	23	3
558	11.821	558	24	3
558	42.606	558	25	3
558	75.246	558	26	3
558	3.7405	558	27	3
558	41.833	558	28	3
558	11.929	558	29	3
558	11.9	558	30	3
619.24	56.768	619.24	31	4
619.24	46.655	619.24	32	4
619.24	3.0578	619.24	33	4
619.24	2.8684	619.24	34	4
619.24	3.9197	619.24	35	4
619.24	11.593	619.24	36	4
619.24	50.798	619.24	37	4
619.24	66.649	619.24	38	4
619.24	13.366	619.24	39	4
619.24	2.834	619.24	40	4
728.29	3.8164	728.29	41	5
728.29	71.483	728.29	42	5
728.29	18.494	728.29	43	5
728.29	68.199	728.29	44	5
728.29	185.51	728.29	45	5
728.29	34.032	728.29	46	5
728.29	28.288	728.29	47	5
728.29	3.8052	728.29	48	5
728.29	24.931	728.29	49	5
728.29	6.8663	728.29	50	5
-
197.21	16.838	197.21	1	1
197.21	0.090014	197.21	2	1
197.21	0.50862	197.21	3	1
197.21	19.025	197.21	4	1
197.21	9.4273	197.21	5	1
197.21	0.71018	197.21	6	1
197.21	2.6021	197.21	7	1
197.21	1.0872	197.21	8	1
197.21	20.821	197.21	9	1
197.21	7.4683	197.21	10	1
224.35	14.212	224.35	11	2
224.35	15.838	224.35	12	2
224.35	15.895	224.35	13	2
224.35	8.739	224.35	14	2
224.35	22.918	224.35	15	2
224.35	4.7747	224.35	16	2
224.35	14.022	224.35	17	2
224.35	29.837	224.35	18	2
224.35	6.5699	224.35	19	2
224.35	11.992	224.35	20	2
657.11	41.314	657.11	21	3
657.11	20.984	657.11	22	3
657.11	18.605	657.11	23	3
657.11	33.832	657.11	24	3
657.11	20.958	657.11	25	3
657.11	31.122	657.11	26	3
657.11	54.221	657.11	27	3
657.11	0.85258	657.11	28	3
657.11	20.954	657.11	29	3
657.11	5.9473	657.11	30	3
829.18	34.985	829.18	31	4
829.18	45.081	829.18	32	4
829.18	35.648	829.18	33	4
829.18	25.456	829.18	34	4
829.18	43.288	829.18	35	4
829.18	6.6367	829.18	36	4
829.18	10.006	829.18	37	4
