130	5	130	1	1
130	3	130	2	1
130	1	130	3	1
130	1	130	4	1
130	1	130	5	1
130	4	130	6	1
130	1	130	7	1
130	1	130	8	1
130	2	130	9	1
130	1	130	10	1
640	20	640	11	2
640	9	640	12	2
640	1	640	13	2
640	3	640	14	2
640	1	640	15	2
640	5	640	16	2
640	36	640	17	2
640	2	640	18	2
640	1	640	19	2
640	5	640	20	2
820	4	820	21	3
820	5	820	22	3
820	14	820	23	3
820	7	820	24	3
820	28	820	25	3
820	6	820	26	3
820	51	820	27	3
820	18	820	28	3
820	41	820	29	3
820	28	820	30	3
910	3	910	31	4
910	5	910	32	4
910	16	910	33	4
910	1	910	34	4
910	47	910	35	4
910	10	910	36	4
910	12	910	37	4
910	4	910	38	4
910	3	910	39	4
910	24	910	40	4
920	10	920	41	5
920	11	920	42	5
920	7	920	43	5
920	6	920	44	5
920	6	920	45	5
920	26	920	46	5
920	9	920	47	5
920	11	920	48	5
920	40	920	49	5
920	8	920	50	5
-
120	3	120	1	1
120	1	120	2	1
120	3	120	3	1
120	1	120	4	1
120	1	120	5	1
120	1	120	6	1
120	1	120	7	1
120	1	120	8	1
120	4	120	9	1
120	4	120	10	1
350	8	350	11	2
350	1	350	12	2
350	8	350	13	2
350	1	350	14	2
350	8	350	15	2
350	1	350	16	2
350	6	350	17	2
350	10	350	18	2
350	8	350	19	2
350	3	350	20	2
500	6	500	21	3
500	9	500	22	3
500	2	500	23	3
500	5	500	24	3
500	5	500	25	3
500	1	500	26	3
500	12	500	27	3
500	3	500	28	3
500	3	500	29	3
500	10	500	30	3
590	7	590	31	4
590	29	590	32	4
590	30	590	33	4
590	6	590	34	4
590	3	590	35	4
590	1	590	36	4
590	21	590	37	4
590	6	590	38	4
590	8	590	39	4
590	41	590	40	4
960	14	960	41	5
960	21	960	42	5
960	3	960	43	5
960	15	960	44	5
960	8	960	45	5
960	21	960	46	5
960	6	960	47	5
960	16	960	48	5
960	6	960	49	5
960	11	960	50	5
-
90	1	90	1	1
90	3	90	2	1
90	1	90	3	1
90	1	90	4	1
90	1	90	5	1
90	4	90	6	1
90	1	90	7	1
90	3	90	8	1
90	1	90	9	1
90	7	90	10	1
230	1	230	11	2
230	1	230	12	2
230	1	230	13	2
230	9	230	14	2
230	3	230	15	2
230	5	230	16	2
230	1	230	17	2
230	3	230	18	2
230	1	230	19	2
230	6	230	20	2
460	9	460	21	3
460	12	460	22	3
460	12	460	23	3
460	1	460	24	3
460	4	460	25	3
460	4	460	26	3
460	12	460	27	3
460	1	460	28	3
460	3	460	29	3
460	7	460	30	3
690	7	690	31	4
690	10	690	32	4
690	26	690	33	4
690	13	690	34	4
690	19	690	35	4
690	14	690	36	4
690	11	690	37	4
690	7	690	38	4
690	22	690	39	4
690	1	690	40	4
750	1	750	41	5
750	7	750	42	5
750	7	750	43	5
750	10	750	44	5
750	1	750	45	5
750	11	750	46	5
750	20	750	47	5
750	2	750	48	5
750	10	750	49	5
750	7	750	50	5
-
100	1	100	1	1
100	1	100	2	1
100	5	100	3	1
100	2	100	4	1
100	2	100	5	1
100	1	100	6	1
100	6	100	7	1
100	5	100	8	1
100	3	100	9	1
100	1	100	10	1
140	1	140	11	2
140	1	140	12	2
140	2	140	13	2
140	1	140	14	2
140	3	140	15	2
140	1	140	16	2
140	3	140	17	2
140	1	140	18	2
140	4	140	19	2
140	2	140	20	2
250	2	250	21	3
250	1	250	22	3
250	9	250	23	3
250	1	250	24	3
250	1	250	25	3
250	3	250	26	3
250	3	250	27	3
250	3	250	28	3
250	5	250	29	3
250	3	250	30	3
410	4	410	31	4
410	1	410	32	4
410	2	410	33	4
410	3	410	34	4
410	7	410	35	4
410	2	410	36	4
410	5	410	37	4
410	9	410	38	4
410	1	410	39	4
410	1	410	40	4
950	13	950	41	5
950	11	950	42	5
950	13	950	43	5
950	39	950	44	5
950	28	950	45	5
950	17	950	46	5
950	32	950	47	5
950	4	950	48	5
950	38	950	49	5
950	9	950	50	5
-
180	1	180	1	1
180	3	180	2	1
180	5	180	3	1
180	1	180	4	1
180	1	180	5	1
180	3	180	6	1
180	7	180	7	1
180	4	180	8	1
180	3	180	9	1
180	2	180	10	1
230	5	230	11	2
230	2	230	12	2
230	1	230	13	2
230	6	230	14	2
230	8	230	15	2
230	5	230	16	2
230	4	230	17	2
230	3	230	18	2
230	3	230	19	2
230	9	230	20	2
230	5	230	21	3
230	1	230	22	3
230	11	230	23	3
230	1	230	24	3
230	1	230	25	3
230	3	230	26	3
230	2	230	27	3
230	5	230	28	3
230	3	230	29	3
230	1	230	30	3
320	3	320	31	4
320	4	320	32	4
320	8	320	33	4
320	4	320	34	4
320	3	320	35	4
320	2	320	36	4
320	5	320	37	4
320	6	320	38	4
320	1	320	39	4
320	18	320	40	4
440	1	440	41	5
440	1	440	42	5
440	2	440	43	5
440	19	440	44	5
440	10	440	45	5
440	8	440	46	5
440	3	440	47	5
440	13	440	48	5
440	2	440	49	5
440	6	440	50	5
-
110	1	110	1	1
110	1	110	2	1
110	2	110	3	1
110	1	110	4	1
110	3	110	5	1
110	6	110	6	1
110	1	110	7	1
110	1	110	8	1
110	1	110	9	1
110	1	110	10	1
500	4	500	11	2
500	4	500	12	2
500	1	500	13	2
500	2	500	14	2
500	5	500	15	2
500	15	500	16	2
500	13	500	17	2
500	1	500	18	2
500	30	500	19	2
500	6	500	20	2
660	18	660	21	3
660	1	660	22	3
660	4	660	23	3
660	8	660	24	3
660	9	660	25	3
660	31	660	26	3
660	4	660	27	3
660	32	660	28	3
660	25	660	29	3
660	6	660	30	3
720	22	720	31	4
720	2	720	32	4
720	2	720	33	4
720	4	720	34	4
720	19	720	35	4
720	4	720	36	4
720	7	720	37	4
720	1	720	38	4
720	5	720	39	4
720	3	720	40	4
780	12	780	41	5
780	13	780	42	5
780	3	780	43	5
780	37	780	44	5
780	24	780	45	5
780	18	780	46	5
780	9	780	47	5
780	2	780	48	5
780	4	780	49	5
780	17	780	50	5
-
70	1	70	1	1
70	1	70	2	1
70	1	70	3	1
70	5	70	4	1
70	1	70	5	1
70	2	70	6	1
70	2	70	7	1
70	1	70	8	1
70	2	70	9	1
70	1	70	10	1
400	6	400	11	2
400	1	400	12	2
400	1	400	13	2
400	17	400	14	2
400	2	400	15	2
400	8	400	16	2
400	5	400	17	2
400	4	400	18	2
400	1	400	19	2
400	5	400	20	2
420	1	420	21	3
420	8	420	22	3
420	2	420	23	3
420	3	420	24	3
420	4	420	25	3
420	3	420	26	3
420	3	420	27	3
420	12	420	28	3
420	14	420	29	3
420	1	420	30	3
530	15	530	31	4
530	27	530	32	4
530	5	530	33	4
530	1	530	34	4
530	3	530	35	4
530	13	530	36	4
530	8	530	37	4
530	6	530	38	4
530	1	530	39	4
530	15	530	40	4
660	2	660	41	5
660	5	660	42	5
660	11	660	43	5
660	19	660	44	5
660	10	660	45	5
660	9	660	46	5
660	21	660	47	5
660	5	660	48	5
660	12	660	49	5
660	4	660	50	5
-
260	6	260	1	1
260	1	260	2	1
260	1	260	3	1
260	1	260	4	1
260	5	260	5	1
260	2	260	6	1
260	10	260	7	1
260	1	260	8	1
260	1	260	9	1
260	1	260	10	1
300	7	300	11	2
300	3	300	12	2
300	19	300	13	2
300	4	300	14	2
300	6	300	15	2
300	9	300	16	2
300	8	300	17	2
300	4	300	18	2
300	11	300	19	2
300	2	300	20	2
390	5	390	21	3
390	2	390	22	3
390	2	390	23	3
390	3	390	24	3
390	21	390	25	3
390	15	390	26	3
390	6	390	27	3
390	3	390	28	3
390	2	390	29	3
390	5	390	30	3
590	2	590	31	4
590	3	590	32	4
590	1	590	33	4
590	6	590	34	4
590	11	590	35	4
590	22	590	36	4
590	5	590	37	4
590	2	590	38	4
590	9	590	39	4
590	23	590	40	4
620	12	620	41	5
620	16	620	42	5
620	10	620	43	5
620	7	620	44	5
620	5	620	45	5
620	7	620	46	5
620	1	620	47	5
620	9	620	48	5
620	1	620	49	5
620	21	620	50	5
-
250	2	250	1	1
250	1	250	2	1
250	11	250	3	1
250	5	250	4	1
250	6	250	5	1
250	2	250	6	1
250	1	250	7	1
250	4	250	8	1
250	1	250	9	1
250	2	250	10	1
290	23	290	11	2
290	2	290	12	2
290	4	290	13	2
290	1	290	14	2
290	28	290	15	2
290	3	290	16	2
290	3	290	17	2
290	3	290	18	2
290	1	290	19	2
290	5	290	20	2
640	2	640	21	3
640	7	640	22	3
640	29	640	23	3
640	14	640	24	3
640	3	640	25	3
640	6	640	26	3
640	16	640	27	3
640	9	640	28	3
640	4	640	29	3
640	14	640	30	3
680	3	680	31	4
680	12	680	32	4
680	1	680	33	4
680	12	680	34	4
680	2	680	35	4
680	15	680	36	4
680	11	680	37	4
680	20	680	38	4
680	4	680	39	4
680	3	680	40	4
960	8	960	41	5
960	11	960	42	5
960	6	960	43	5
960	6	960	44	5
960	6	960	45	5
960	9	960	46	5
960	1	960	47	5
960	38	960	48	5
960	9	960	49	5
960	23	960	50	5
-
120	1	120	1	1
120	1	120	2	1
120	2	120	3	1
120	1	120	4	1
120	2	120	5	1
120	1	120	6	1
120	1	120	7	1
120	3	120	8	1
120	1	120	9	1
120	1	120	10	1
240	3	240	11	2
240	1	240	12	2
240	6	240	13	2
240	5	240	14	2
240	9	240	15	2
240	1	240	16	2
240	2	240	17	2
240	3	240	18	2
240	2	240	19	2
240	3	240	20	2
460	4	460	21	3
460	5	460	22	3
460	3	460	23	3
460	6	460	24	3
460	1	460	25	3
460	14	460	26	3
460	20	460	27	3
460	19	460	28	3
460	22	460	29	3
460	7	460	30	3
460	6	460	31	4
460	8	460	32	4
460	2	460	33	4
460	4	460	34	4
460	2	460	35	4
460	1	460	36	4
460	1	460	37	4
460	16	460	38	4
460	18	460	39	4
460	3	460	40	4
610	27	610	41	5
610	7	610	42	5
610	8	610	43	5
610	2	610	44	5
610	10	610	45	5
610	14	610	46	5
610	7	610	47	5
610	6	610	48	5
610	18	610	49	5
610	20	610	50	5
-
50	1	50	1	1
50	1	50	2	1
50	1	50	3	1
50	1	50	4	1
50	1	50	5	1
50	1	50	6	1
50	1	50	7	1
50	1	50	8	1
50	1	50	9	1
50	1	50	10	1
150	9	150	11	2
150	3	150	12	2
150	2	150	13	2
150	3	150	14	2
150	4	150	15	2
150	1	150	16	2
150	2	150	17	2
150	1	150	18	2
150	2	150	19	2
150	1	150	20	2
270	4	270	21	3
270	1	270	22	3
270	1	270	23	3
270	4	270	24	3
270	6	270	25	3
270	1	270	26	3
270	1	270	27	3
270	5	270	28	3
270	2	270	29	3
270	4	270	30	3
350	1	350	31	4
350	2	350	32	4
350	12	350	33	4
350	1	350	34	4
350	1	350	35	4
350	4	350	36	4
350	1	350	37	4
350	4	350	38	4
350	15	350	39	4
350	12	350	40	4
590	11	590	41	5
590	4	590	42	5
590	3	590	43	5
590	4	590	44	5
590	19	590	45	5
590	11	590	46	5
590	35	590	47	5
590	19	590	48	5
590	8	590	49	5
590	1	590	50	5
-
150	7	150	1	1
150	1	150	2	1
150	1	150	3	1
150	1	150	4	1
150	1	150	5	1
150	1	150	6	1
150	1	150	7	1
150	1	150	8	1
150	1	150	9	1
150	18	150	10	1
190	1	190	11	2
190	1	190	12	2
190	1	190	13	2
190	2	190	14	2
190	2	190	15	2
190	1	190	16	2
190	5	190	17	2
190	2	190	18	2
190	1	190	19	2
190	2	190	20	2
500	1	500	21	3
500	3	500	22	3
500	5	500	23	3
500	12	500	24	3
500	4	500	25	3
500	22	500	26	3
500	4	500	27	3
500	4	500	28	3
500	3	500	29	3
500	1	500	30	3
500	1	500	31	4
500	3	500	32	4
500	6	500	33	4
500	1	500	34	4
500	7	500	35	4
500	43	500	36	4
500	19	500	37	4
500	1	500	38	4
500	7	500	39	4
500	2	500	40	4
680	21	680	41	5
680	8	680	42	5
680	7	680	43	5
680	43	680	44	5
680	5	680	45	5
680	11	680	46	5
680	25	680	47	5
680	5	680	48	5
680	8	680	49	5
680	2	680	50	5
-
50	1	50	1	1
50	1	50	2	1
50	1	50	3	1
50	1	50	4	1
50	1	50	5	1
50	1	50	6	1
50	1	50	7	1
50	2	50	8	1
50	1	50	9	1
50	1	50	10	1
130	1	130	11	2
130	3	130	12	2
130	3	130	13	2
130	1	130	14	2
130	1	130	15	2
130	2	130	16	2
130	3	130	17	2
130	1	130	18	2
130	5	130	19	2
130	4	130	20	2
150	4	150	21	3
150	3	150	22	3
150	1	150	23	3
150	1	150	24	3
150	6	150	25	3
150	1	150	26	3
150	1	150	27	3
150	1	150	28	3
150	5	150	29	3
150	1	150	30	3
190	1	190	31	4
