150	1	150	1	1
150	3	150	2	1
150	1	150	3	1
60	1	60	4	2
60	1	60	5	2
60	1	60	6	2
160	1	160	7	3
160	2	160	8	3
160	4	160	9	3
50	1	50	10	4
50	1	50	11	4
50	1	50	12	4
100	1	100	13	5
100	2	100	14	5
100	2	100	15	5
140	9	140	16	6
140	9	140	17	6
140	4	140	18	6
-
200	1	200	1	1
200	1	200	2	1
200	1	200	3	1
180	1	180	4	2
180	1	180	5	2
180	1	180	6	2
60	1	60	7	3
60	1	60	8	3
60	1	60	9	3
60	1	60	10	4
60	1	60	11	4
60	1	60	12	4
160	1	160	13	5
160	2	160	14	5
160	2	160	15	5
140	2	140	16	6
140	2	140	17	6
140	2	140	18	6
100	1	100	19	7
100	1	100	20	7
100	1	100	21	7
200	1	200	22	8
200	1	200	23	8
200	1	200	24	8
-
140	2	140	1	1
140	2	140	2	1
140	1	140	3	1
100	1	100	4	2
100	3	100	5	2
100	4	100	6	2
-
150	1	150	1	1
150	1	150	2	1
150	1	150	3	1
150	1	150	4	1
150	1	150	5	1
60	1	60	6	2
60	1	60	7	2
60	1	60	8	2
60	1	60	9	2
60	1	60	10	2
50	1	50	11	3
50	1	50	12	3
50	1	50	13	3
50	1	50	14	3
50	1	50	15	3
120	2	120	16	4
120	4	120	17	4
120	3	120	18	4
120	3	120	19	4
120	2	120	20	4
100	3	100	21	5
100	3	100	22	5
100	3	100	23	5
100	2	100	24	5
100	2	100	25	5
50	1	50	26	6
50	1	50	27	6
50	1	50	28	6
50	1	50	29	6
50	1	50	30	6
80	1	80	31	7
80	1	80	32	7
80	1	80	33	7
80	1	80	34	7
80	1	80	35	7
-
80	1	80	1	1
80	1	80	2	1
80	1	80	3	1
80	1	80	4	1
140	2	140	5	2
140	10	140	6	2
140	9	140	7	2
140	4	140	8	2
-
120	2	120	1	1
120	1	120	2	1
120	1	120	3	1
120	1	120	4	1
150	1	150	5	2
150	2	150	6	2
150	1	150	7	2
150	2	150	8	2
50	1	50	9	3
50	1	50	10	3
50	1	50	11	3
50	1	50	12	3
140	4	140	13	4
140	3	140	14	4
140	2	140	15	4
140	3	140	16	4
80	1	80	17	5
80	1	80	18	5
80	1	80	19	5
80	1	80	20	5
200	1	200	21	6
200	1	200	22	6
200	1	200	23	6
200	1	200	24	6
160	1	160	25	7
160	1	160	26	7
160	1	160	27	7
160	1	160	28	7
150	1	150	29	8
150	1	150	30	8
150	1	150	31	8
150	1	150	32	8
-
120	1	120	1	1
120	1	120	2	1
120	1	120	3	1
120	1	120	4	1
150	1	150	5	2
150	1	150	6	2
150	1	150	7	2
150	1	150	8	2
140	1	140	9	3
140	1	140	10	3
140	1	140	11	3
140	1	140	12	3
140	5	140	13	4
140	1	140	14	4
140	1	140	15	4
140	2	140	16	4
150	3	150	17	5
150	1	150	18	5
150	2	150	19	5
150	1	150	20	5
140	1	140	21	6
140	1	140	22	6
140	1	140	23	6
140	1	140	24	6
-
200	1	200	1	1
200	1	200	2	1
200	1	200	3	1
140	1	140	4	2
140	1	140	5	2
140	1	140	6	2
50	1	50	7	3
50	1	50	8	3
50	1	50	9	3
100	2	100	10	4
100	1	100	11	4
100	1	100	12	4
-
120	2	120	1	1
120	7	120	2	1
120	2	120	3	1
120	3	120	4	1
120	2	120	5	1
160	1	160	6	2
160	1	160	7	2
160	1	160	8	2
160	2	160	9	2
160	1	160	10	2
-
60	1	60	1	1
60	1	60	2	1
60	1	60	3	1
200	1	200	4	2
200	1	200	5	2
200	12	200	6	2
100	1	100	7	3
100	1	100	8	3
100	1	100	9	3
180	1	180	10	4
180	5	180	11	4
180	2	180	12	4
180	3	180	13	5
180	1	180	14	5
180	8	180	15	5
120	1	120	16	6
120	1	120	17	6
120	1	120	18	6
-
60	8	60	1	1
60	4	60	2	1
150	2	150	3	2
150	1	150	4	2
160	11	160	5	3
160	4	160	6	3
-
50	3	50	1	1
50	1	50	2	1
150	2	150	3	2
150	1	150	4	2
200	24	200	5	3
200	21	200	6	3
-
100	1	100	1	1
100	1	100	2	1
100	1	100	3	1
100	1	100	4	1
100	1	100	5	1
50	1	50	6	2
50	2	50	7	2
50	1	50	8	2
50	1	50	9	2
50	2	50	10	2
150	4	150	11	3
150	2	150	12	3
150	3	150	13	3
150	1	150	14	3
150	6	150	15	3
-
160	1	160	1	1
160	1	160	2	1
200	2	200	3	2
200	3	200	4	2
80	1	80	5	3
80	1	80	6	3
160	1	160	7	4
160	3	160	8	4
100	1	100	9	5
100	4	100	10	5
120	1	120	11	6
120	2	120	12	6
60	1	60	13	7
60	3	60	14	7
200	1	200	15	8
200	1	200	16	8
-
50	1	50	1	1
50	1	50	2	1
140	1	140	3	2
140	1	140	4	2
100	2	100	5	3
100	5	100	6	3
50	1	50	7	4
50	1	50	8	4
180	5	180	9	5
180	2	180	10	5
80	1	80	11	6
80	1	80	12	6
180	1	180	13	7
180	1	180	14	7
-
150	1	150	1	1
150	1	150	2	1
150	1	150	3	1
100	3	100	4	2
100	1	100	5	2
100	3	100	6	2
160	14	160	7	3
160	11	160	8	3
160	19	160	9	3
50	1	50	10	4
50	1	50	11	4
50	1	50	12	4
100	1	100	13	5
100	1	100	14	5
100	1	100	15	5
-
60	2	60	1	1
60	2	60	2	1
60	1	60	3	1
60	4	60	4	1
120	6	120	5	2
120	5	120	6	2
120	8	120	7	2
120	4	120	8	2
60	1	60	9	3
60	1	60	10	3
60	1	60	11	3
60	1	60	12	3
-
100	1	100	1	1
100	1	100	2	1
100	1	100	3	1
100	1	100	4	1
100	1	100	5	1
150	1	150	6	2
150	1	150	7	2
150	1	150	8	2
150	1	150	9	2
150	1	150	10	2
120	1	120	11	3
120	1	120	12	3
120	1	120	13	3
120	1	120	14	3
120	1	120	15	3
200	1	200	16	4
200	1	200	17	4
200	1	200	18	4
200	1	200	19	4
200	1	200	20	4
200	3	200	21	5
200	3	200	22	5
200	2	200	23	5
200	4	200	24	5
200	1	200	25	5
120	1	120	26	6
120	1	120	27	6
120	1	120	28	6
120	1	120	29	6
120	1	120	30	6
140	1	140	31	7
140	1	140	32	7
140	1	140	33	7
140	1	140	34	7
140	1	140	35	7
-
80	4	80	1	1
80	4	80	2	1
180	2	180	3	2
180	1	180	4	2
120	4	120	5	3
120	3	120	6	3
100	2	100	7	4
100	5	100	8	4
180	6	180	9	5
180	2	180	10	5
100	1	100	11	6
100	1	100	12	6
160	3	160	13	7
160	1	160	14	7
-
200	1	200	1	1
200	1	200	2	1
200	1	200	3	2
200	1	200	4	2
80	1	80	5	3
80	2	80	6	3
50	1	50	7	4
50	1	50	8	4
60	1	60	9	5
60	1	60	10	5
200	1	200	11	6
200	1	200	12	6
150	4	150	13	7
150	2	150	14	7
150	1	150	15	8
150	1	150	16	8
-
160	3	160	1	1
160	15	160	2	1
180	2	180	3	2
180	5	180	4	2
180	1	180	5	3
180	1	180	6	3
160	8	160	7	4
160	26	160	8	4
200	1	200	9	5
200	4	200	10	5
-
80	2	80	1	1
80	3	80	2	1
140	2	140	3	2
140	1	140	4	2
140	1	140	5	3
140	2	140	6	3
60	1	60	7	4
60	1	60	8	4
160	1	160	9	5
160	1	160	10	5
60	1	60	11	6
60	1	60	12	6
150	3	150	13	7
150	2	150	14	7
-
200	2	200	1	1
200	3	200	2	1
200	3	200	3	1
100	3	100	4	2
100	1	100	5	2
100	7	100	6	2
200	1	200	7	3
200	1	200	8	3
200	1	200	9	3
180	1	180	10	4
180	1	180	11	4
180	1	180	12	4
60	3	60	13	5
60	1	60	14	5
60	1	60	15	5
200	1	200	16	6
200	1	200	17	6
200	1	200	18	6
160	2	160	19	7
160	1	160	20	7
160	1	160	21	7
-
120	2	120	1	1
120	1	120	2	1
50	1	50	3	2
50	2	50	4	2
140	1	140	5	3
140	1	140	6	3
200	1	200	7	4
200	1	200	8	4
-
120	1	120	1	1
120	1	120	2	1
120	1	120	3	1
120	1	120	4	1
200	1	200	5	2
200	1	200	6	2
200	1	200	7	2
200	1	200	8	2
120	1	120	9	3
120	1	120	10	3
120	1	120	11	3
120	1	120	12	3
150	1	150	13	4
150	1	150	14	4
150	1	150	15	4
150	1	150	16	4
180	1	180	17	5
180	1	180	18	5
180	1	180	19	5
180	1	180	20	5
50	1	50	21	6
50	1	50	22	6
50	1	50	23	6
50	1	50	24	6
120	3	120	25	7
120	2	120	26	7
120	2	120	27	7
120	2	120	28	7
50	1	50	29	8
50	1	50	30	8
50	1	50	31	8
50	1	50	32	8
-
160	1	160	1	1
160	1	160	2	1
80	5	80	3	2
80	1	80	4	2
50	1	50	5	3
50	1	50	6	3
200	7	200	7	4
200	1	200	8	4
140	1	140	9	5
140	1	140	10	5
-
140	1	140	1	1
140	1	140	2	1
80	1	80	3	2
80	3	80	4	2
80	6	80	5	3
80	4	80	6	3
-
120	1	120	1	1
120	1	120	2	1
120	1	120	3	1
160	6	160	4	2
160	2	160	5	2
160	6	160	6	2
60	2	60	7	3
60	1	60	8	3
60	1	60	9	3
-
180	15	180	1	1
180	8	180	2	1
180	2	180	3	1
60	1	60	4	2
60	1	60	5	2
60	1	60	6	2
60	1	60	7	3
60	1	60	8	3
60	1	60	9	3
140	1	140	10	4
140	1	140	11	4
140	1	140	12	4
-
60	1	60	1	1
60	1	60	2	1
60	1	60	3	1
60	2	60	4	2
60	1	60	5	2
60	4	60	6	2
160	2	160	7	3
160	1	160	8	3
160	1	160	9	3
60	6	60	10	4
60	3	60	11	4
60	2	60	12	4
-
200	1	200	1	1
200	1	200	2	1
200	1	200	3	1
200	1	200	4	1
200	1	200	5	1
120	1	120	6	2
120	1	120	7	2
120	1	120	8	2
120	1	120	9	2
120	1	120	10	2
80	1	80	11	3
80	1	80	12	3
80	1	80	13	3
80	1	80	14	3
80	1	80	15	3
60	1	60	16	4
60	1	60	17	4
60	1	60	18	4
60	1	60	19	4
60	1	60	20	4
100	5	100	21	5
100	2	100	22	5
100	1	100	23	5
100	5	100	24	5
100	2	100	25	5
180	1	180	26	6
180	1	180	27	6
180	1	180	28	6
180	1	180	29	6
180	1	180	30	6
180	1	180	31	7
180	1	180	32	7
180	6	180	33	7
180	3	180	34	7
180	2	180	35	7
180	2	180	36	8
180	2	180	37	8
180	5	180	38	8
180	3	180	39	8
180	2	180	40	8
-
150	3	150	1	1
150	15	150	2	1
