80	1	80	1	1
80	1	80	2	1
80	2	80	3	1
80	2	80	4	1
80	2	80	5	1
80	11	80	6	2
80	2	80	7	2
80	3	80	8	2
80	9	80	9	2
80	3	80	10	2
160	1	160	11	3
160	3	160	12	3
160	5	160	13	3
160	1	160	14	3
160	2	160	15	3
50	2	50	16	4
50	8	50	17	4
50	2	50	18	4
50	3	50	19	4
50	1	50	20	4
100	4	100	21	5
100	1	100	22	5
100	4	100	23	5
100	2	100	24	5
100	1	100	25	5
80	2	80	26	6
80	2	80	27	6
80	2	80	28	6
80	3	80	29	6
80	4	80	30	6
-
200	3	200	1	1
200	2	200	2	1
200	1	200	3	1
200	1	200	4	1
50	1	50	5	2
50	1	50	6	2
50	1	50	7	2
50	1	50	8	2
180	26	180	9	3
180	22	180	10	3
180	83	180	11	3
180	1	180	12	3
150	6	150	13	4
150	6	150	14	4
150	8	150	15	4
150	8	150	16	4
60	1	60	17	5
60	2	60	18	5
60	2	60	19	5
60	2	60	20	5
150	8	150	21	6
150	17	150	22	6
150	5	150	23	6
150	10	150	24	6
-
50	1	50	1	1
50	1	50	2	1
50	1	50	3	1
200	1	200	4	2
200	1	200	5	2
200	1	200	6	2
160	2	160	7	3
160	1	160	8	3
160	2	160	9	3
180	2	180	10	4
180	1	180	11	4
180	1	180	12	4
120	1	120	13	5
120	1	120	14	5
120	1	120	15	5
160	1	160	16	6
160	1	160	17	6
160	1	160	18	6
50	1	50	19	7
50	1	50	20	7
50	1	50	21	7
60	1	60	22	8
60	1	60	23	8
60	1	60	24	8
-
60	1	60	1	1
60	1	60	2	1
60	1	60	3	1
60	1	60	4	1
200	1	200	5	2
200	1	200	6	2
200	1	200	7	2
200	1	200	8	2
60	3	60	9	3
60	1	60	10	3
60	4	60	11	3
60	1	60	12	3
50	1	50	13	4
50	1	50	14	4
50	1	50	15	4
50	1	50	16	4
-
180	8	180	1	1
180	24	180	2	1
180	5	180	3	1
150	4	150	4	2
150	2	150	5	2
150	11	150	6	2
160	7	160	7	3
160	2	160	8	3
160	2	160	9	3
150	1	150	10	4
150	1	150	11	4
150	1	150	12	4
140	21	140	13	5
140	34	140	14	5
140	10	140	15	5
150	34	150	16	6
150	5	150	17	6
150	6	150	18	6
80	9	80	19	7
80	39	80	20	7
80	1	80	21	7
-
180	30	180	1	1
180	6	180	2	1
180	2	180	3	1
180	9	180	4	1
180	18	180	5	1
150	4	150	6	2
150	13	150	7	2
150	31	150	8	2
150	27	150	9	2
150	23	150	10	2
160	7	160	11	3
160	2	160	12	3
160	2	160	13	3
160	6	160	14	3
160	2	160	15	3
150	2	150	16	4
150	1	150	17	4
150	1	150	18	4
150	1	150	19	4
150	1	150	20	4
140	1	140	21	5
140	3	140	22	5
140	1	140	23	5
140	2	140	24	5
140	3	140	25	5
60	1	60	26	6
60	1	60	27	6
60	1	60	28	6
60	1	60	29	6
60	1	60	30	6
120	3	120	31	7
120	3	120	32	7
120	3	120	33	7
120	6	120	34	7
120	11	120	35	7
160	6	160	36	8
160	3	160	37	8
160	3	160	38	8
160	3	160	39	8
160	2	160	40	8
-
150	1	150	1	1
150	1	150	2	1
150	1	150	3	1
50	1	50	4	2
50	1	50	5	2
50	1	50	6	2
100	30	100	7	3
100	15	100	8	3
100	13	100	9	3
80	21	80	10	4
80	13	80	11	4
80	1	80	12	4
160	5	160	13	5
160	2	160	14	5
160	8	160	15	5
200	3	200	16	6
200	27	200	17	6
200	7	200	18	6
160	2	160	19	7
160	4	160	20	7
160	2	160	21	7
-
80	2	80	1	1
80	4	80	2	1
80	4	80	3	1
80	11	80	4	1
140	3	140	5	2
140	2	140	6	2
140	1	140	7	2
140	1	140	8	2
-
100	2	100	1	1
100	3	100	2	1
100	2	100	3	1
100	1	100	4	2
100	1	100	5	2
100	1	100	6	2
200	4	200	7	3
200	5	200	8	3
200	8	200	9	3
50	1	50	10	4
50	1	50	11	4
50	2	50	12	4
60	1	60	13	5
60	1	60	14	5
60	1	60	15	5
80	1	80	16	6
80	1	80	17	6
80	1	80	18	6
140	5	140	19	7
140	4	140	20	7
140	11	140	21	7
160	36	160	22	8
160	14	160	23	8
160	19	160	24	8
-
200	1	200	1	1
200	1	200	2	1
200	8	200	3	1
200	5	200	4	1
160	25	160	5	2
160	5	160	6	2
160	21	160	7	2
160	9	160	8	2
100	1	100	9	3
100	2	100	10	3
100	7	100	11	3
100	3	100	12	3
100	1	100	13	4
100	1	100	14	4
100	1	100	15	4
100	1	100	16	4
-
120	15	120	1	1
120	2	120	2	1
60	16	60	3	2
60	2	60	4	2
60	8	60	5	3
60	10	60	6	3
150	21	150	7	4
150	8	150	8	4
120	20	120	9	5
120	34	120	10	5
200	13	200	11	6
200	2	200	12	6
180	16	180	13	7
180	6	180	14	7
-
160	1	160	1	1
160	1	160	2	1
160	1	160	3	1
160	1	160	4	1
120	1	120	5	2
120	1	120	6	2
120	1	120	7	2
120	1	120	8	2
180	1	180	9	3
180	1	180	10	3
180	1	180	11	3
180	1	180	12	3
80	1	80	13	4
80	1	80	14	4
80	1	80	15	4
80	1	80	16	4
160	1	160	17	5
160	1	160	18	5
160	1	160	19	5
160	1	160	20	5
200	1	200	21	6
200	2	200	22	6
200	1	200	23	6
200	3	200	24	6
50	3	50	25	7
50	2	50	26	7
50	3	50	27	7
50	1	50	28	7
80	2	80	29	8
80	1	80	30	8
80	1	80	31	8
80	4	80	32	8
-
120	2	120	1	1
120	3	120	2	1
120	2	120	3	1
120	1	120	4	1
120	1	120	5	1
100	1	100	6	2
100	1	100	7	2
100	1	100	8	2
100	1	100	9	2
100	1	100	10	2
50	3	50	11	3
50	1	50	12	3
50	8	50	13	3
50	2	50	14	3
50	1	50	15	3
160	1	160	16	4
160	1	160	17	4
160	1	160	18	4
160	1	160	19	4
160	1	160	20	4
200	2	200	21	5
200	1	200	22	5
200	1	200	23	5
200	4	200	24	5
200	7	200	25	5
160	1	160	26	6
160	12	160	27	6
160	1	160	28	6
160	3	160	29	6
160	8	160	30	6
-
180	30	180	1	1
180	6	180	2	1
180	16	180	3	1
180	8	180	4	1
180	4	180	5	1
160	1	160	6	2
160	3	160	7	2
160	3	160	8	2
160	1	160	9	2
160	3	160	10	2
200	52	200	11	3
200	12	200	12	3
200	6	200	13	3
200	5	200	14	3
200	20	200	15	3
160	2	160	16	4
160	1	160	17	4
160	3	160	18	4
160	2	160	19	4
160	2	160	20	4
60	4	60	21	5
60	8	60	22	5
60	2	60	23	5
60	19	60	24	5
60	3	60	25	5
160	3	160	26	6
160	6	160	27	6
160	6	160	28	6
160	6	160	29	6
160	2	160	30	6
50	1	50	31	7
50	1	50	32	7
50	1	50	33	7
50	1	50	34	7
50	1	50	35	7
120	10	120	36	8
120	3	120	37	8
120	2	120	38	8
120	1	120	39	8
120	4	120	40	8
-
140	8	140	1	1
140	2	140	2	1
140	3	140	3	1
140	6	140	4	1
180	1	180	5	2
180	1	180	6	2
180	3	180	7	2
180	1	180	8	2
120	4	120	9	3
120	2	120	10	3
120	3	120	11	3
120	5	120	12	3
150	1	150	13	4
150	1	150	14	4
150	1	150	15	4
150	1	150	16	4
150	7	150	17	5
150	8	150	18	5
150	1	150	19	5
150	2	150	20	5
50	1	50	21	6
50	1	50	22	6
50	1	50	23	6
50	1	50	24	6
120	1	120	25	7
120	1	120	26	7
120	1	120	27	7
120	1	120	28	7
-
80	1	80	1	1
80	1	80	2	1
80	1	80	3	1
150	12	150	4	2
150	2	150	5	2
150	2	150	6	2
140	11	140	7	3
140	6	140	8	3
140	14	140	9	3
100	4	100	10	4
100	3	100	11	4
100	4	100	12	4
60	1	60	13	5
60	5	60	14	5
60	1	60	15	5
120	3	120	16	6
120	5	120	17	6
120	2	120	18	6
-
100	6	100	1	1
100	68	100	2	1
120	57	120	3	2
120	22	120	4	2
-
60	5	60	1	1
60	1	60	2	1
60	3	60	3	1
60	3	60	4	1
160	4	160	5	2
160	4	160	6	2
160	1	160	7	2
160	4	160	8	2
180	17	180	9	3
180	4	180	10	3
180	4	180	11	3
180	5	180	12	3
180	49	180	13	4
180	2	180	14	4
180	5	180	15	4
180	2	180	16	4
80	7	80	17	5
80	4	80	18	5
80	17	80	19	5
80	3	80	20	5
180	1	180	21	6
180	2	180	22	6
180	3	180	23	6
180	2	180	24	6
100	8	100	25	7
100	2	100	26	7
100	2	100	27	7
100	1	100	28	7
-
150	3	150	1	1
150	2	150	2	1
150	2	150	3	1
150	2	150	4	1
80	2	80	5	2
80	1	80	6	2
80	1	80	7	2
80	1	80	8	2
140	6	140	9	3
140	1	140	10	3
140	6	140	11	3
140	1	140	12	3
180	1	180	13	4
180	2	180	14	4
180	1	180	15	4
180	1	180	16	4
180	5	180	17	5
180	9	180	18	5
180	5	180	19	5
180	1	180	20	5
180	3	180	21	6
180	3	180	22	6
180	1	180	23	6
180	2	180	24	6
-
200	2	200	1	1
200	1	200	2	1
200	6	200	3	1
200	1	200	4	1
100	1	100	5	2
100	7	100	6	2
100	4	100	7	2
100	2	100	8	2
200	2	200	9	3
200	2	200	10	3
200	8	200	11	3
200	2	200	12	3
150	1	150	13	4
150	1	150	14	4
150	1	150	15	4
150	1	150	16	4
-
50	3	50	1	1
50	8	50	2	1
200	4	200	3	2
200	13	200	4	2
180	42	180	5	3
180	8	180	6	3
-
60	12	60	1	1
60	1	60	2	1
60	1	60	3	2
60	6	60	4	2
80	18	80	5	3
80	4	80	6	3
50	1	50	7	4
50	1	50	8	4
200	46	200	9	5
200	4	200	10	5
160	2	160	11	6
160	6	160	12	6
50	1	50	13	7
50	1	50	14	7
140	7	140	15	8
140	1	140	16	8
-
50	5	50	1	1
50	29	50	2	1
150	29	150	3	2
150	15	150	4	2
160	52	160	5	3
160	19	160	6	3
120	4	120	7	4
120	2	120	8	4
-
80	10	80	1	1
80	1	80	2	1
80	14	80	3	1
80	14	80	4	1
80	18	80	5	1
140	1	140	6	2
140	2	140	7	2
140	1	140	8	2
140	2	140	9	2
140	1	140	10	2
140	4	140	11	3
140	5	140	12	3
140	2	140	13	3
140	13	140	14	3
140	9	140	15	3
50	11	50	16	4
50	9	50	17	4
50	10	50	18	4
50	3	50	19	4
50	2	50	20	4
60	1	60	21	5
60	1	60	22	5
60	1	60	23	5
60	1	60	24	5
