100	4	100	1	1
100	9	100	2	1
160	1	160	3	2
160	4	160	4	2
50	1	50	5	3
50	1	50	6	3
140	6	140	7	4
140	4	140	8	4
180	18	180	9	5
180	6	180	10	5
120	2	120	11	6
120	3	120	12	6
140	3	140	13	7
140	6	140	14	7
-
100	11	100	1	1
100	4	100	2	1
180	6	180	3	2
180	6	180	4	2
150	3	150	5	3
150	1	150	6	3
60	4	60	7	4
60	1	60	8	4
160	30	160	9	5
160	5	160	10	5
-
200	2	200	1	1
200	1	200	2	1
80	38	80	3	2
80	17	80	4	2
140	3	140	5	3
140	3	140	6	3
120	2	120	7	4
120	2	120	8	4
160	1	160	9	5
160	2	160	10	5
140	12	140	11	6
140	9	140	12	6
180	18	180	13	7
180	3	180	14	7
50	2	50	15	8
50	3	50	16	8
-
60	1	60	1	1
60	2	60	2	1
180	4	180	3	2
180	1	180	4	2
100	12	100	5	3
100	1	100	6	3
180	42	180	7	4
180	6	180	8	4
80	1	80	9	5
80	3	80	10	5
-
60	15	60	1	1
60	7	60	2	1
60	1	60	3	2
60	3	60	4	2
-
180	45	180	1	1
180	8	180	2	1
140	2	140	3	2
140	1	140	4	2
120	1	120	5	3
120	1	120	6	3
100	5	100	7	4
100	6	100	8	4
80	2	80	9	5
80	1	80	10	5
200	39	200	11	6
200	12	200	12	6
60	1	60	13	7
60	1	60	14	7
-
120	9	120	1	1
120	4	120	2	1
150	7	150	3	2
150	14	150	4	2
60	1	60	5	3
60	1	60	6	3
160	3	160	7	4
160	6	160	8	4
80	13	80	9	5
80	11	80	10	5
50	8	50	11	6
50	3	50	12	6
-
160	8	160	1	1
160	22	160	2	1
140	50	140	3	2
140	8	140	4	2
-
120	9	120	1	1
120	107	120	2	1
100	11	100	3	2
100	1	100	4	2
-
80	1	80	1	1
80	2	80	2	1
180	5	180	3	2
180	6	180	4	2
180	29	180	5	3
180	5	180	6	3
180	1	180	7	4
180	1	180	8	4
80	1	80	9	5
80	1	80	10	5
50	1	50	11	6
50	1	50	12	6
160	6	160	13	7
160	25	160	14	7
150	7	150	15	8
150	19	150	16	8
-
150	11	150	1	1
150	21	150	2	1
50	4	50	3	2
50	6	50	4	2
-
150	1	150	1	1
150	1	150	2	1
60	2	60	3	2
60	1	60	4	2
50	1	50	5	3
50	1	50	6	3
120	2	120	7	4
120	4	120	8	4
80	3	80	9	5
80	2	80	10	5
200	5	200	11	6
200	5	200	12	6
60	1	60	13	7
60	1	60	14	7
60	1	60	15	8
60	1	60	16	8
-
100	1	100	1	1
100	1	100	2	1
120	10	120	3	2
120	50	120	4	2
120	1	120	5	3
120	1	120	6	3
60	8	60	7	4
60	5	60	8	4
140	28	140	9	5
140	1	140	10	5
-
200	5	200	1	1
200	52	200	2	1
60	2	60	3	2
60	2	60	4	2
60	4	60	5	3
60	4	60	6	3
150	1	150	7	4
150	2	150	8	4
80	1	80	9	5
80	1	80	10	5
100	6	100	11	6
100	3	100	12	6
150	3	150	13	7
150	13	150	14	7
-
120	3	120	1	1
120	1	120	2	1
50	1	50	3	2
50	1	50	4	2
140	17	140	5	3
140	20	140	6	3
120	4	120	7	4
120	5	120	8	4
50	11	50	9	5
50	10	50	10	5
80	1	80	11	6
80	1	80	12	6
-
60	1	60	1	1
60	1	60	2	1
200	2	200	3	2
200	3	200	4	2
140	1	140	5	3
140	1	140	6	3
50	1	50	7	4
50	1	50	8	4
150	2	150	9	5
150	4	150	10	5
50	1	50	11	6
50	1	50	12	6
-
180	5	180	1	1
180	3	180	2	1
180	5	180	3	2
180	28	180	4	2
-
140	64	140	1	1
140	10	140	2	1
