500	23	500	1	1
500	2	500	2	1
500	16	500	3	1
500	16	500	4	1
500	129	500	5	1
500	32	500	6	1
500	5	500	7	1
500	14	500	8	1
500	14	500	9	1
500	44	500	10	1
550	20	550	11	2
550	59	550	12	2
550	106	550	13	2
550	14	550	14	2
550	1	550	15	2
550	8	550	16	2
550	5	550	17	2
550	13	550	18	2
550	16	550	19	2
550	37	550	20	2
600	51	600	21	3
600	14	600	22	3
600	11	600	23	3
600	15	600	24	3
600	70	600	25	3
600	34	600	26	3
600	24	600	27	3
600	15	600	28	3
600	28	600	29	3
600	16	600	30	3
660	19	660	31	4
660	14	660	32	4
660	64	660	33	4
660	64	660	34	4
660	2	660	35	4
660	29	660	36	4
660	16	660	37	4
660	63	660	38	4
660	67	660	39	4
660	28	660	40	4
780	11	780	41	5
780	61	780	42	5
780	46	780	43	5
780	15	780	44	5
780	18	780	45	5
780	9	780	46	5
780	11	780	47	5
780	11	780	48	5
780	10	780	49	5
780	32	780	50	5
-
490	24	490	1	1
490	2	490	2	1
490	72	490	3	1
490	25	490	4	1
490	8	490	5	1
490	10	490	6	1
490	26	490	7	1
490	2	490	8	1
490	30	490	9	1
490	51	490	10	1
630	5	630	11	2
630	1	630	12	2
630	26	630	13	2
630	4	630	14	2
630	11	630	15	2
630	99	630	16	2
630	57	630	17	2
630	22	630	18	2
630	3	630	19	2
630	6	630	20	2
920	79	920	21	3
920	45	920	22	3
920	24	920	23	3
920	19	920	24	3
920	36	920	25	3
920	82	920	26	3
920	3	920	27	3
920	80	920	28	3
920	15	920	29	3
920	33	920	30	3
920	35	920	31	4
920	35	920	32	4
920	18	920	33	4
920	30	920	34	4
920	125	920	35	4
920	18	920	36	4
920	51	920	37	4
920	1	920	38	4
920	9	920	39	4
920	16	920	40	4
980	69	980	41	5
980	10	980	42	5
980	92	980	43	5
980	24	980	44	5
980	250	980	45	5
980	60	980	46	5
980	77	980	47	5
980	25	980	48	5
980	1	980	49	5
980	77	980	50	5
-
630	81	630	1	1
630	38	630	2	1
630	45	630	3	1
630	22	630	4	1
630	34	630	5	1
630	35	630	6	1
630	1	630	7	1
630	2	630	8	1
630	23	630	9	1
630	8	630	10	1
660	29	660	11	2
660	54	660	12	2
660	2	660	13	2
660	1	660	14	2
660	7	660	15	2
660	20	660	16	2
660	26	660	17	2
660	11	660	18	2
660	44	660	19	2
660	22	660	20	2
780	57	780	21	3
780	152	780	22	3
780	27	780	23	3
780	34	780	24	3
780	12	780	25	3
780	4	780	26	3
780	45	780	27	3
780	62	780	28	3
780	2	780	29	3
780	248	780	30	3
780	33	780	31	4
780	47	780	32	4
780	21	780	33	4
780	48	780	34	4
780	9	780	35	4
780	20	780	36	4
780	21	780	37	4
780	8	780	38	4
780	98	780	39	4
780	67	780	40	4
840	12	840	41	5
840	9	840	42	5
840	34	840	43	5
840	19	840	44	5
840	13	840	45	5
840	4	840	46	5
840	4	840	47	5
840	54	840	48	5
840	18	840	49	5
840	92	840	50	5
-
200	6	200	1	1
200	14	200	2	1
200	5	200	3	1
200	11	200	4	1
200	7	200	5	1
200	4	200	6	1
200	12	200	7	1
200	15	200	8	1
200	26	200	9	1
200	8	200	10	1
270	46	270	11	2
270	1	270	12	2
270	24	270	13	2
270	4	270	14	2
270	16	270	15	2
270	9	270	16	2
270	16	270	17	2
270	9	270	18	2
270	3	270	19	2
270	1	270	20	2
300	2	300	21	3
300	5	300	22	3
300	6	300	23	3
300	17	300	24	3
300	20	300	25	3
300	7	300	26	3
300	37	300	27	3
300	7	300	28	3
300	8	300	29	3
300	24	300	30	3
340	9	340	31	4
340	7	340	32	4
340	15	340	33	4
340	4	340	34	4
340	31	340	35	4
340	3	340	36	4
340	18	340	37	4
340	15	340	38	4
340	8	340	39	4
340	43	340	40	4
400	9	400	41	5
400	20	400	42	5
400	2	400	43	5
400	10	400	44	5
400	29	400	45	5
400	32	400	46	5
400	61	400	47	5
400	29	400	48	5
400	2	400	49	5
400	1	400	50	5
-
350	28	350	1	1
350	38	350	2	1
350	8	350	3	1
350	4	350	4	1
350	30	350	5	1
350	59	350	6	1
350	51	350	7	1
350	15	350	8	1
350	15	350	9	1
350	4	350	10	1
380	1	380	11	2
380	4	380	12	2
380	32	380	13	2
380	4	380	14	2
380	5	380	15	2
380	10	380	16	2
380	21	380	17	2
380	7	380	18	2
380	62	380	19	2
380	42	380	20	2
490	43	490	21	3
490	27	490	22	3
490	17	490	23	3
490	97	490	24	3
490	10	490	25	3
490	11	490	26	3
490	42	490	27	3
490	17	490	28	3
490	10	490	29	3
490	32	490	30	3
490	1	490	31	4
490	40	490	32	4
490	12	490	33	4
490	1	490	34	4
490	59	490	35	4
490	9	490	36	4
490	7	490	37	4
490	8	490	38	4
490	11	490	39	4
490	4	490	40	4
570	2	570	41	5
570	23	570	42	5
570	8	570	43	5
570	16	570	44	5
570	15	570	45	5
570	14	570	46	5
570	8	570	47	5
570	7	570	48	5
570	31	570	49	5
570	23	570	50	5
-
480	2	480	1	1
480	9	480	2	1
480	36	480	3	1
480	52	480	4	1
480	5	480	5	1
480	6	480	6	1
480	29	480	7	1
480	14	480	8	1
480	12	480	9	1
480	1	480	10	1
500	61	500	11	2
500	20	500	12	2
500	39	500	13	2
500	62	500	14	2
500	16	500	15	2
500	75	500	16	2
500	68	500	17	2
500	17	500	18	2
500	1	500	19	2
500	15	500	20	2
750	81	750	21	3
750	23	750	22	3
750	2	750	23	3
750	32	750	24	3
750	113	750	25	3
750	1	750	26	3
750	1	750	27	3
750	31	750	28	3
750	43	750	29	3
750	26	750	30	3
950	18	950	31	4
950	10	950	32	4
950	48	950	33	4
950	89	950	34	4
950	92	950	35	4
950	82	950	36	4
950	9	950	37	4
950	21	950	38	4
950	15	950	39	4
950	25	950	40	4
960	31	960	41	5
960	24	960	42	5
960	56	960	43	5
960	10	960	44	5
960	64	960	45	5
960	57	960	46	5
960	24	960	47	5
960	8	960	48	5
960	9	960	49	5
960	110	960	50	5
-
780	66	780	1	1
780	2	780	2	1
780	3	780	3	1
780	16	780	4	1
780	3	780	5	1
780	16	780	6	1
780	52	780	7	1
780	11	780	8	1
780	1	780	9	1
780	51	780	10	1
840	19	840	11	2
840	46	840	12	2
840	1	840	13	2
840	8	840	14	2
840	71	840	15	2
840	43	840	16	2
840	87	840	17	2
840	141	840	18	2
840	25	840	19	2
840	13	840	20	2
910	47	910	21	3
910	82	910	22	3
910	23	910	23	3
910	12	910	24	3
910	74	910	25	3
910	26	910	26	3
910	9	910	27	3
910	10	910	28	3
910	9	910	29	3
910	31	910	30	3
960	15	960	31	4
960	167	960	32	4
960	6	960	33	4
960	147	960	34	4
960	63	960	35	4
960	38	960	36	4
960	9	960	37	4
960	19	960	38	4
960	55	960	39	4
960	68	960	40	4
980	20	980	41	5
980	81	980	42	5
980	22	980	43	5
980	58	980	44	5
980	143	980	45	5
980	104	980	46	5
980	36	980	47	5
980	91	980	48	5
980	37	980	49	5
980	6	980	50	5
-
240	1	240	1	1
240	11	240	2	1
240	1	240	3	1
240	4	240	4	1
240	22	240	5	1
240	12	240	6	1
240	8	240	7	1
240	2	240	8	1
240	1	240	9	1
240	5	240	10	1
480	10	480	11	2
480	4	480	12	2
480	7	480	13	2
480	22	480	14	2
480	31	480	15	2
480	10	480	16	2
480	31	480	17	2
480	29	480	18	2
480	25	480	19	2
480	114	480	20	2
480	67	480	21	3
480	39	480	22	3
480	9	480	23	3
480	4	480	24	3
480	5	480	25	3
480	33	480	26	3
480	42	480	27	3
480	8	480	28	3
480	3	480	29	3
480	89	480	30	3
530	19	530	31	4
530	8	530	32	4
530	6	530	33	4
530	6	530	34	4
530	57	530	35	4
530	7	530	36	4
530	6	530	37	4
530	10	530	38	4
530	33	530	39	4
530	24	530	40	4
540	34	540	41	5
540	35	540	42	5
540	44	540	43	5
540	22	540	44	5
540	122	540	45	5
540	4	540	46	5
540	6	540	47	5
540	4	540	48	5
540	30	540	49	5
540	15	540	50	5
-
450	7	450	1	1
450	42	450	2	1
450	12	450	3	1
450	42	450	4	1
450	29	450	5	1
450	14	450	6	1
450	55	450	7	1
450	20	450	8	1
450	4	450	9	1
450	83	450	10	1
840	56	840	11	2
840	38	840	12	2
840	48	840	13	2
840	40	840	14	2
840	21	840	15	2
840	12	840	16	2
840	1	840	17	2
840	20	840	18	2
840	71	840	19	2
840	227	840	20	2
840	1	840	21	3
840	3	840	22	3
840	17	840	23	3
840	24	840	24	3
840	17	840	25	3
840	15	840	26	3
840	14	840	27	3
840	61	840	28	3
840	5	840	29	3
840	24	840	30	3
930	14	930	31	4
930	44	930	32	4
930	4	930	33	4
930	22	930	34	4
930	6	930	35	4
930	22	930	36	4
930	10	930	37	4
930	25	930	38	4
930	31	930	39	4
930	41	930	40	4
930	3	930	41	5
930	52	930	42	5
930	103	930	43	5
930	67	930	44	5
930	15	930	45	5
930	203	930	46	5
930	73	930	47	5
930	53	930	48	5
930	13	930	49	5
930	3	930	50	5
-
320	4	320	1	1
320	8	320	2	1
320	6	320	3	1
320	9	320	4	1
320	6	320	5	1
320	36	320	6	1
320	7	320	7	1
320	7	320	8	1
320	7	320	9	1
320	4	320	10	1
450	6	450	11	2
450	17	450	12	2
450	34	450	13	2
450	71	450	14	2
450	7	450	15	2
450	4	450	16	2
450	32	450	17	2
450	7	450	18	2
450	22	450	19	2
450	55	450	20	2
640	10	640	21	3
640	5	640	22	3
640	91	640	23	3
640	37	640	24	3
640	72	640	25	3
640	4	640	26	3
640	4	640	27	3
640	36	640	28	3
640	12	640	29	3
640	4	640	30	3
660	20	660	31	4
660	65	660	32	4
660	3	660	33	4
660	47	660	34	4
660	2	660	35	4
660	83	660	36	4
660	6	660	37	4
660	32	660	38	4
660	189	660	39	4
660	3	660	40	4
660	4	660	41	5
660	15	660	42	5
660	20	660	43	5
660	15	660	44	5
660	1	660	45	5
660	113	660	46	5
660	51	660	47	5
660	13	660	48	5
660	4	660	49	5
660	47	660	50	5
-
500	9	500	1	1
500	34	500	2	1
500	33	500	3	1
500	7	500	4	1
500	44	500	5	1
500	3	500	6	1
500	6	500	7	1
500	34	500	8	1
500	1	500	9	1
500	53	500	10	1
600	1	600	11	2
600	13	600	12	2
600	32	600	13	2
600	8	600	14	2
600	27	600	15	2
600	5	600	16	2
600	62	600	17	2
600	6	600	18	2
600	29	600	19	2
600	1	600	20	2
750	100	750	21	3
750	134	750	22	3
750	42	750	23	3
750	37	750	24	3
750	17	750	25	3
750	1	750	26	3
750	15	750	27	3
750	39	750	28	3
750	3	750	29	3
750	5	750	30	3
840	42	840	31	4
840	130	840	32	4
840	54	840	33	4
840	1	840	34	4
840	40	840	35	4
840	105	840	36	4
840	38	840	37	4
840	133	840	38	4
840	98	840	39	4
840	17	840	40	4
850	31	850	41	5
850	56	850	42	5
850	40	850	43	5
850	10	850	44	5
850	45	850	45	5
850	16	850	46	5
850	21	850	47	5
850	25	850	48	5
850	3	850	49	5
850	41	850	50	5
-
570	8	570	1	1
570	16	570	2	1
570	48	570	3	1
570	46	570	4	1
570	43	570	5	1
570	16	570	6	1
570	48	570	7	1
570	56	570	8	1
570	16	570	9	1
570	35	570	10	1
620	31	620	11	2
620	25	620	12	2
620	4	620	13	2
620	84	620	14	2
620	18	620	15	2
620	63	620	16	2
620	54	620	17	2
620	15	620	18	2
620	19	620	19	2
620	36	620	20	2
780	30	780	21	3
780	2	780	22	3
780	17	780	23	3
780	31	780	24	3
780	4	780	25	3
780	10	780	26	3
780	135	780	27	3
780	29	780	28	3
780	71	780	29	3
780	3	780	30	3
780	1	780	31	4
780	11	780	32	4
780	17	780	33	4
780	139	780	34	4
780	15	780	35	4
780	15	780	36	4
780	60	780	37	4
780	41	780	38	4
780	60	780	39	4
780	14	780	40	4
930	16	930	41	5
930	78	930	42	5
930	55	930	43	5
930	11	930	44	5
930	11	930	45	5
930	80	930	46	5
930	15	930	47	5
930	27	930	48	5
930	19	930	49	5
930	13	930	50	5
-
250	8	250	1	1
250	1	250	2	1
250	29	250	3	1
250	1	250	4	1
250	2	250	5	1
250	4	250	6	1
250	6	250	7	1
250	2	250	8	1
250	10	250	9	1
250	14	250	10	1
250	22	250	11	2
250	1	250	12	2
250	35	250	13	2
250	13	250	14	2
250	20	250	15	2
250	1	250	16	2
250	12	250	17	2
250	13	250	18	2
250	12	250	19	2
250	21	250	20	2
400	61	400	21	3
400	46	400	22	3
400	30	400	23	3
400	5	400	24	3
400	29	400	25	3
400	1	400	26	3
400	39	400	27	3
400	1	400	28	3
400	1	400	29	3
400	11	400	30	3
480	24	480	31	4
480	19	480	32	4
480	3	480	33	4
480	14	480	34	4
480	43	480	35	4
480	14	480	36	4
480	2	480	37	4
480	41	480	38	4
480	26	480	39	4
480	18	480	40	4
570	19	570	41	5
570	36	570	42	5
570	30	570	43	5
570	23	570	44	5
570	12	570	45	5
570	82	570	46	5
570	20	570	47	5
570	25	570	48	5
570	39	570	49	5
570	8	570	50	5
-
420	5	420	1	1
420	10	420	2	1
420	18	420	3	1
420	3	420	4	1
420	18	420	5	1
420	31	420	6	1
420	1	420	7	1
420	47	420	8	1
420	22	420	9	1
420	20	420	10	1
740	8	740	11	2
740	87	740	12	2
740	16	740	13	2
740	16	740	14	2
740	150	740	15	2
740	12	740	16	2
740	14	740	17	2
740	17	740	18	2
740	24	740	19	2
740	29	740	20	2
750	1	750	21	3
750	4	750	22	3
750	50	750	23	3
750	16	750	24	3
750	3	750	25	3
750	26	750	26	3
750	1	750	27	3
750	1	750	28	3
750	13	750	29	3
750	39	750	30	3
750	44	750	31	4
750	7	750	32	4
750	11	750	33	4
750	34	750	34	4
750	36	750	35	4
750	124	750	36	4
750	19	750	37	4
750	67	750	38	4
750	5	750	39	4
750	111	750	40	4
750	32	750	41	5
750	5	750	42	5
750	233	750	43	5
750	34	750	44	5
