50	2	50	1	1
50	3	50	2	1
50	3	50	3	1
60	2	60	4	2
60	1	60	5	2
60	1	60	6	2
-
100	3	100	1	1
100	8	100	2	1
80	2	80	3	2
80	2	80	4	2
120	1	120	5	3
120	1	120	6	3
160	2	160	7	4
160	1	160	8	4
-
60	1	60	1	1
60	1	60	2	1
60	1	60	3	1
60	1	60	4	1
50	1	50	5	2
50	1	50	6	2
50	1	50	7	2
50	1	50	8	2
60	1	60	9	3
60	1	60	10	3
60	1	60	11	3
60	1	60	12	3
140	6	140	13	4
140	7	140	14	4
140	1	140	15	4
140	6	140	16	4
-
140	2	140	1	1
140	3	140	2	1
140	2	140	3	1
80	14	80	4	2
80	15	80	5	2
80	16	80	6	2
140	6	140	7	3
140	3	140	8	3
140	34	140	9	3
-
150	7	150	1	1
150	7	150	2	1
150	9	150	3	1
160	1	160	4	2
160	2	160	5	2
160	1	160	6	2
-
80	2	80	1	1
80	33	80	2	1
80	6	80	3	1
50	1	50	4	2
50	1	50	5	2
50	1	50	6	2
-
80	1	80	1	1
80	1	80	2	1
80	1	80	3	1
80	1	80	4	1
140	1	140	5	2
140	1	140	6	2
140	1	140	7	2
140	1	140	8	2
180	1	180	9	3
180	2	180	10	3
180	2	180	11	3
180	1	180	12	3
140	1	140	13	4
140	1	140	14	4
140	1	140	15	4
140	2	140	16	4
-
180	2	180	1	1
180	2	180	2	1
180	2	180	3	1
180	1	180	4	1
180	1	180	5	1
140	10	140	6	2
140	13	140	7	2
140	10	140	8	2
140	14	140	9	2
140	3	140	10	2
100	21	100	11	3
100	11	100	12	3
100	2	100	13	3
100	3	100	14	3
100	4	100	15	3
160	1	160	16	4
160	19	160	17	4
160	28	160	18	4
160	2	160	19	4
160	2	160	20	4
-
180	31	180	1	1
180	14	180	2	1
180	3	180	3	1
180	2	180	4	1
180	10	180	5	1
120	2	120	6	2
120	10	120	7	2
120	13	120	8	2
120	5	120	9	2
120	13	120	10	2
140	4	140	11	3
140	5	140	12	3
140	7	140	13	3
140	5	140	14	3
140	14	140	15	3
-
120	2	120	1	1
120	6	120	2	1
120	9	120	3	1
120	4	120	4	1
50	2	50	5	2
50	2	50	6	2
50	3	50	7	2
50	6	50	8	2
80	1	80	9	3
80	1	80	10	3
80	1	80	11	3
80	1	80	12	3
160	22	160	13	4
160	16	160	14	4
160	2	160	15	4
160	4	160	16	4
-
50	1	50	1	1
50	1	50	2	1
50	1	50	3	1
50	1	50	4	1
150	2	150	5	2
150	1	150	6	2
150	1	150	7	2
150	1	150	8	2
60	1	60	9	3
60	1	60	10	3
60	1	60	11	3
60	1	60	12	3
120	1	120	13	4
120	1	120	14	4
120	1	120	15	4
120	1	120	16	4
-
140	2	140	1	1
140	10	140	2	1
140	7	140	3	1
140	28	140	4	1
140	8	140	5	1
50	7	50	6	2
50	2	50	7	2
50	8	50	8	2
50	4	50	9	2
50	2	50	10	2
-
200	14	200	1	1
200	3	200	2	1
200	12	200	3	1
200	26	200	4	1
160	4	160	5	2
160	4	160	6	2
160	24	160	7	2
160	14	160	8	2
80	5	80	9	3
80	2	80	10	3
80	3	80	11	3
80	2	80	12	3
-
80	26	80	1	1
80	53	80	2	1
50	1	50	3	2
50	1	50	4	2
60	4	60	5	3
60	4	60	6	3
-
180	39	180	1	1
180	12	180	2	1
